88455;SANT'ANA DO LIVRAMENTO;13;VEREADOR;40174;LUIS ALBERTO PAIM DOS SANTOS;40;PSB;MASCULINO;6;ENSINO MEDIO COMPLETO;923;APOSENTADO (EXCETO SERVIDOR PUBLICO)
89281;LAGOA BONITA DO SUL;13;VEREADOR;14114;EVELIN ALANA SCHIRMER;14;PTB;FEMININO;5;ENSINO MEDIO INCOMPLETO;931;ESTUDANTE, BOLSISTA, ESTAGIARIO E ASSEMELHADOS
85065;BROCHIER;13;VEREADOR;11411;CARLA KNIEST FETZNER;11;PP;FEMININO;8;SUPERIOR COMPLETO;124;CONTADOR
88854;SAO MARTINHO;13;VEREADOR;15777;LISETE KOERBES;15;MDB;FEMININO;6;ENSINO MEDIO COMPLETO;923;APOSENTADO (EXCETO SERVIDOR PUBLICO)
87009;MARIANA PIMENTEL;13;VEREADOR;40999;OTAVIO RIBACKI;40;PSB;MASCULINO;6;ENSINO MEDIO COMPLETO;923;APOSENTADO (EXCETO SERVIDOR PUBLICO)
88382;ITAARA;13;VEREADOR;25613;FATIMA DE ALMEIDA MIECZKOWSKI;25;DEM;FEMININO;4;ENSINO FUNDAMENTAL COMPLETO;581;DONA DE CASA
85693;CAMAQUA;13;VEREADOR;45450;GIORGIA SUSO MARTINS;45;PSDB;FEMININO;8;SUPERIOR COMPLETO;298;SERVIDOR PUBLICO MUNICIPAL
88005;TRES FORQUILHAS;13;VEREADOR;11611;ADRIANA DOS SANTOS QUADROS;11;PP;FEMININO;3;ENSINO FUNDAMENTAL INCOMPLETO;601;AGRICULTOR
89737;CAPAO DO LEAO;13;VEREADOR;12012;MARIZANE SOARES FARIAS DA SILVEIRA;12;PDT;FEMININO;8;SUPERIOR COMPLETO;292;AGENTE ADMINISTRATIVO
89516;URUGUAIANA;13;VEREADOR;11234;CARLOS ALBERTO DELGADO DE DAVID;11;PP;MASCULINO;8;SUPERIOR COMPLETO;131;ADVOGADO
89532;VACARIA;13;VEREADOR;12345;FERNANDO LUCENA MACIEL;12;PDT;MASCULINO;8;SUPERIOR COMPLETO;278;VEREADOR
86177;CRISSIUMAL;12;VICE-PREFEITO;40;ELIZERIO SANTOS ESPANHOL;14;PTB;MASCULINO;6;ENSINO MEDIO COMPLETO;278;VEREADOR
87068;MINAS DO LEAO;13;VEREADOR;11123;LEONARDO PEREIRA NUNES;11;PP;MASCULINO;6;ENSINO MEDIO COMPLETO;931;ESTUDANTE, BOLSISTA, ESTAGIARIO E ASSEMELHADOS
87300;NOVO TIRADENTES;13;VEREADOR;15777;FLAVIA REGINA PETRINI;15;MDB;FEMININO;6;ENSINO MEDIO COMPLETO;581;DONA DE CASA
86770;GETULIO VARGAS;13;VEREADOR;11999;DANIEL FERNANDEZ;11;PP;MASCULINO;8;SUPERIOR COMPLETO;541;MECANICO DE MANUTENCAO
86754;SAO VICENTE DO SUL;13;VEREADOR;15038;LAURICIO BIGHELINI DA SILVEIRA;15;MDB;MASCULINO;8;SUPERIOR COMPLETO;296;SERVIDOR PUBLICO FEDERAL
88170;RIO PARDO;13;VEREADOR;19000;JETERSON REIS MARTINS;19;PODE;MASCULINO;6;ENSINO MEDIO COMPLETO;999;OUTROS
89036;SARANDI;13;VEREADOR;12444;JORGE DOS SANTOS;12;PDT;MASCULINO;3;ENSINO FUNDAMENTAL INCOMPLETO;169;COMERCIANTE
88200;CAPIVARI DO SUL;13;VEREADOR;23123;ADNIR JOSE BITENCOURT CHAVES;23;CIDADANIA;MASCULINO;2;LE E ESCREVE;169;COMERCIANTE
89192;SOLEDADE;13;VEREADOR;11123;JOAO VALDORI DE LIMA FAGUNDES;11;PP;MASCULINO;6;ENSINO MEDIO COMPLETO;999;OUTROS
85995;CAXIAS DO SUL;13;VEREADOR;14222;CLOVIS DE OLIVEIRA;14;PTB;MASCULINO;4;ENSINO FUNDAMENTAL COMPLETO;278;VEREADOR
85880;CASEIROS;13;VEREADOR;11620;ALAOR ALVES FERREIRA;11;PP;MASCULINO;6;ENSINO MEDIO COMPLETO;532;MOTORISTA DE VEICULOS DE TRANSPORTE DE CARGA
98213;TEUTONIA;13;VEREADOR;15620;MARCIO CRISTIANO VOGEL;15;MDB;MASCULINO;8;SUPERIOR COMPLETO;297;SERVIDOR PUBLICO ESTADUAL
86851;GUAIBA;13;VEREADOR;15610;ELVIS ADRIANO BARRETO DE CARVALHO;15;MDB;MASCULINO;4;ENSINO FUNDAMENTAL COMPLETO;999;OUTROS
85618;CACHOEIRINHA;13;VEREADOR;14678;CELSO ALBERTO NUNES;14;PTB;MASCULINO;2;LE E ESCREVE;707;TRABALHADOR METALURGICO E SIDERURGICO
89567;PEDRAS ALTAS;13;VEREADOR;45555;ARIRTON CORREA DA COSTA;45;PSDB;MASCULINO;6;ENSINO MEDIO COMPLETO;999;OUTROS
85936;CARLOS BARBOSA;13;VEREADOR;12007;RAFAEL TONTINI PEDRONI;12;PDT;MASCULINO;6;ENSINO MEDIO COMPLETO;999;OUTROS
85936;CARLOS BARBOSA;13;VEREADOR;12200;ENIO GROLLI;12;PDT;MASCULINO;3;ENSINO FUNDAMENTAL INCOMPLETO;237;REPRESENTANTE COMERCIAL
87491;MONTENEGRO;13;VEREADOR;12346;IRIA THEREZINHA CAMARGO NESSY;12;PDT;FEMININO;6;ENSINO MEDIO COMPLETO;923;APOSENTADO (EXCETO SERVIDOR PUBLICO)
86851;GUAIBA;13;VEREADOR;11717;WILLIAN JOSE SILVA DA SILVA;11;PP;MASCULINO;8;SUPERIOR COMPLETO;266;PROFESSOR DE ENSINO MEDIO
86282;ALTO FELIZ;13;VEREADOR;13013;ELISANE MARIA STEFFEN MARTINY;13;PT;FEMININO;8;SUPERIOR COMPLETO;923;APOSENTADO (EXCETO SERVIDOR PUBLICO)
86320;ARAMBARE;13;VEREADOR;22234;CARLOS DIEGO WOTTER NUNES;22;PL;MASCULINO;7;SUPERIOR INCOMPLETO;194;FRENTISTA
87459;MAXIMILIANO DE ALMEIDA;13;VEREADOR;15615;ANDRE FERNANDO ZUCUNELLI;15;MDB;MASCULINO;7;SUPERIOR INCOMPLETO;394;AUXILIAR DE ESCRITORIO E ASSEMELHADOS
89338;TORRES;13;VEREADOR;10000;DIEGO MONTEIRO DE OLIVEIRA;10;REPUBLICANOS;MASCULINO;6;ENSINO MEDIO COMPLETO;170;COMERCIARIO
89010;SAPUCAIA DO SUL;13;VEREADOR;40140;TIAGO CARVALHO MACHADO;40;PSB;MASCULINO;6;ENSINO MEDIO COMPLETO;999;OUTROS
85650;CAIBATE;13;VEREADOR;15111;ROQUE DILMAR DE MATTOS PAQUEIRA;15;MDB;MASCULINO;5;ENSINO MEDIO INCOMPLETO;601;AGRICULTOR
89010;SAPUCAIA DO SUL;13;VEREADOR;28700;LUCIANO DE MOURA VERARDO;28;PRTB;MASCULINO;3;ENSINO FUNDAMENTAL INCOMPLETO;257;EMPRESARIO
89010;SAPUCAIA DO SUL;13;VEREADOR;28282;ANGELO RENATO SALDANHA DA SILVA;28;PRTB;MASCULINO;8;SUPERIOR COMPLETO;235;PROFESSOR E INSTRUTOR DE FORMACAO PROFISSIONAL
87335;LIBERATO SALZANO;13;VEREADOR;40123;ADILIO JACO PASTORIO;40;PSB;MASCULINO;6;ENSINO MEDIO COMPLETO;601;AGRICULTOR
88390;SANTA CRUZ DO SUL;13;VEREADOR;25456;JOAO MARIO WERBERICH;25;DEM;MASCULINO;8;SUPERIOR COMPLETO;296;SERVIDOR PUBLICO FEDERAL
89630;VIAMAO;13;VEREADOR;20123;LUIS FELIPE ALMADA;20;PSC;MASCULINO;6;ENSINO MEDIO COMPLETO;999;OUTROS
86495;ESTANCIA VELHA;13;VEREADOR;40444;MARIA ESTER BRAND LUFT;40;PSB;FEMININO;2;LE E ESCREVE;923;APOSENTADO (EXCETO SERVIDOR PUBLICO)
86932;CHARQUEADAS;13;VEREADOR;14777;GREICE FERREIRA FOPPA;14;PTB;FEMININO;8;SUPERIOR COMPLETO;265;PROFESSOR DE ENSINO FUNDAMENTAL
85146;PAVERAMA;13;VEREADOR;11223;SERGIO FRANCISCO GRIEBELER;11;PP;MASCULINO;3;ENSINO FUNDAMENTAL INCOMPLETO;601;AGRICULTOR
87629;SANTA TEREZA;13;VEREADOR;14456;RODRIGO PIGOZZO;14;PTB;MASCULINO;6;ENSINO MEDIO COMPLETO;601;AGRICULTOR
89516;URUGUAIANA;13;VEREADOR;50050;VITORIA DA SILVA REHERMANN;50;PSOL;FEMININO;5;ENSINO MEDIO INCOMPLETO;931;ESTUDANTE, BOLSISTA, ESTAGIARIO E ASSEMELHADOS
89311;TENENTE PORTELA;13;VEREADOR;25000;DIEGO CARLOS PERUSSO;25;DEM;MASCULINO;8;SUPERIOR COMPLETO;131;ADVOGADO
86347;BARAO DO TRIUNFO;13;VEREADOR;22622;ARMANDO SOLKA;22;PL;MASCULINO;4;ENSINO FUNDAMENTAL COMPLETO;601;AGRICULTOR
88013;PORTO ALEGRE;13;VEREADOR;10192;ROSANA METRANGOLO;10;REPUBLICANOS;FEMININO;8;SUPERIOR COMPLETO;298;SERVIDOR PUBLICO MUNICIPAL
87718;NOVO HAMBURGO;13;VEREADOR;28321;ANDRE ANTONIO BUENO;28;PRTB;MASCULINO;8;SUPERIOR COMPLETO;265;PROFESSOR DE ENSINO FUNDAMENTAL
98256;PAROBE;13;VEREADOR;12111;MARCOS ANTONIO FRIEDRICH;12;PDT;MASCULINO;6;ENSINO MEDIO COMPLETO;257;EMPRESARIO
88498;SANTA VITORIA DO PALMAR;13;VEREADOR;12500;MARCELO TERRA CARDOSO;12;PDT;MASCULINO;6;ENSINO MEDIO COMPLETO;257;EMPRESARIO
88250;RONDA ALTA;13;VEREADOR;15225;CARLOS ANTONIO BOSA;15;MDB;MASCULINO;6;ENSINO MEDIO COMPLETO;411;VENDEDOR DE COMERCIO VAREJISTA E ATACADISTA
87505;PRESIDENTE LUCENA;13;VEREADOR;12456;ALINE FÜHR CHRIST;12;PDT;FEMININO;8;SUPERIOR COMPLETO;292;AGENTE ADMINISTRATIVO
88374;SANTA BARBARA DO SUL;13;VEREADOR;12500;TEREZINHA ESTEVAN;12;PDT;FEMININO;3;ENSINO FUNDAMENTAL INCOMPLETO;170;COMERCIARIO
88390;SANTA CRUZ DO SUL;13;VEREADOR;11633;FABIO MARCIANO DA SILVA;11;PP;MASCULINO;8;SUPERIOR COMPLETO;156;TECNICO DE ELETRICIDADE, ELETRONICA E TELECOMUNICACOES
88773;SAO LEOPOLDO;13;VEREADOR;10250;JOAO CARLOS ROHR DA ROSA;10;REPUBLICANOS;MASCULINO;3;ENSINO FUNDAMENTAL INCOMPLETO;999;OUTROS
88900;TOROPI;13;VEREADOR;15123;SERGIO PERES DE OLIVEIRA;15;MDB;MASCULINO;3;ENSINO FUNDAMENTAL INCOMPLETO;298;SERVIDOR PUBLICO MUNICIPAL
87580;SALVADOR DAS MISSOES;13;VEREADOR;15999;JAIR LUIS HENRICH;15;MDB;MASCULINO;6;ENSINO MEDIO COMPLETO;601;AGRICULTOR
86983;MARATA;13;VEREADOR;17477;ELIZANGELA ANDREIA MAURER;17;PSL;FEMININO;6;ENSINO MEDIO COMPLETO;999;OUTROS
85618;CACHOEIRINHA;13;VEREADOR;13190;CARLOS ALBERTO LEIS;13;PT;MASCULINO;6;ENSINO MEDIO COMPLETO;921;MILITAR REFORMADO
85197;ARROIO DO MEIO;13;VEREADOR;15177;ANGELA BRUXEL;15;MDB;FEMININO;8;SUPERIOR COMPLETO;113;ENFERMEIRO
86258;DOIS IRMAOS;12;VICE-PREFEITO;45;ANTONIO PAULO RENZ;12;PDT;MASCULINO;3;ENSINO FUNDAMENTAL INCOMPLETO;257;EMPRESARIO
87076;ILOPOLIS;13;VEREADOR;11123;FABIO JOSE TURELLI SPEZIA;11;PP;MASCULINO;6;ENSINO MEDIO COMPLETO;298;SERVIDOR PUBLICO MUNICIPAL
88226;NOVA CANDELARIA;13;VEREADOR;12123;AIRTON ANTONIO WEBER;12;PDT;MASCULINO;3;ENSINO FUNDAMENTAL INCOMPLETO;601;AGRICULTOR
85995;CAXIAS DO SUL;12;VICE-PREFEITO;13;CLAUDIO LIBARDI JUNIOR;65;PC do B;MASCULINO;8;SUPERIOR COMPLETO;131;ADVOGADO
86215;CRUZEIRO DO SUL;13;VEREADOR;45777;ENIO LUIS CARDOSO;45;PSDB;MASCULINO;6;ENSINO MEDIO COMPLETO;921;MILITAR REFORMADO
88455;SANT'ANA DO LIVRAMENTO;13;VEREADOR;45333;ELIZABETH DA SILVEIRA DA SILVA;45;PSDB;FEMININO;5;ENSINO MEDIO INCOMPLETO;999;OUTROS
88862;ARARICA;12;VICE-PREFEITO;17;ADEMIR PEDRO KAUTZMANN;15;MDB;MASCULINO;6;ENSINO MEDIO COMPLETO;999;OUTROS
86975;IBIACA;13;VEREADOR;11555;LUIZ CARLOS DE ALMEIDA;11;PP;MASCULINO;3;ENSINO FUNDAMENTAL INCOMPLETO;169;COMERCIANTE
87823;SAO PEDRO DO BUTIA;13;VEREADOR;11444;OTAVIO FROHLICH;11;PP;MASCULINO;8;SUPERIOR COMPLETO;999;OUTROS
86487;CANDIOTA;13;VEREADOR;13613;LUANA CAMACHO VAIS;13;PT;FEMININO;6;ENSINO MEDIO COMPLETO;999;OUTROS
86835;GRAVATAI;13;VEREADOR;55777;NILTON ALVES GUEDES;55;PSD;MASCULINO;3;ENSINO FUNDAMENTAL INCOMPLETO;516;ENCANADOR, SOLDADOR, CHAPEADOR E CALDEIREIRO
88013;PORTO ALEGRE;13;VEREADOR;15177;ALEXSANDRO ORQUIZ ALVES;15;MDB;MASCULINO;8;SUPERIOR COMPLETO;403;CORRETOR DE IMOVEIS, SEGUROS, TITULOS E VALORES
86487;CANDIOTA;13;VEREADOR;12369;DEISI SOARES CAPPUA;12;PDT;FEMININO;8;SUPERIOR COMPLETO;243;TECNICO DE ENFERMAGEM E ASSEMELHADOS (EXCETO ENFERMEIRO)
88790;SAO LOURENCO DO SUL;13;VEREADOR;12789;OSMAR CAETANO DE ALMEIDA;12;PDT;MASCULINO;3;ENSINO FUNDAMENTAL INCOMPLETO;257;EMPRESARIO
88153;RIO GRANDE;13;VEREADOR;65249;MARCIO CASTRO LISBOA;65;PC do B;MASCULINO;5;ENSINO MEDIO INCOMPLETO;151;TECNICO CONTABILIDADE, ESTATISTICA, ECONOMIA DOMESTICA E ADMINISTRACAO
88870;SAO NICOLAU;13;VEREADOR;15603;PEDRO MARTINS DA ROSA;15;MDB;MASCULINO;3;ENSINO FUNDAMENTAL INCOMPLETO;601;AGRICULTOR
89591;VERANOPOLIS;13;VEREADOR;11030;GRACIELE HARTMANN;11;PP;FEMININO;6;ENSINO MEDIO COMPLETO;176;COZINHEIRO
86835;GRAVATAI;13;VEREADOR;17700;JAIME MACHADO DE BITTENCOURT;17;PSL;MASCULINO;6;ENSINO MEDIO COMPLETO;150;CHAVEIRO
88498;SANTA VITORIA DO PALMAR;13;VEREADOR;45207;ALVARO RODRIGUES;45;PSDB;MASCULINO;3;ENSINO FUNDAMENTAL INCOMPLETO;254;VIGILANTE
86339;ENCANTADO;12;VICE-PREFEITO;45;JONAS CALVI;45;PSDB;MASCULINO;8;SUPERIOR COMPLETO;131;ADVOGADO
85391;BARROS CASSAL;13;VEREADOR;15600;GABRIEL NUNES JUNG;15;MDB;MASCULINO;6;ENSINO MEDIO COMPLETO;999;OUTROS
85111;ALVORADA;13;VEREADOR;17789;ARNON CARVALHO OLGUINS;17;PSL;MASCULINO;2;LE E ESCREVE;257;EMPRESARIO
86517;ESTEIO;13;VEREADOR;13111;FABIO NEUMANN FIGUEREDO;13;PT;MASCULINO;6;ENSINO MEDIO COMPLETO;707;TRABALHADOR METALURGICO E SIDERURGICO
88390;SANTA CRUZ DO SUL;13;VEREADOR;14123;MIRIAN QUELI DE VARGAS  KIEFER;14;PTB;FEMININO;7;SUPERIOR INCOMPLETO;298;SERVIDOR PUBLICO MUNICIPAL
86371;ERECHIM;13;VEREADOR;11555;CARLOS ALBERTO SCHENATO;11;PP;MASCULINO;8;SUPERIOR COMPLETO;999;OUTROS
85995;CAXIAS DO SUL;13;VEREADOR;45007;DARLA IZABELINO BORGES DE ALMEIDA;45;PSDB;MASCULINO;8;SUPERIOR COMPLETO;266;PROFESSOR DE ENSINO MEDIO
86177;CRISSIUMAL;13;VEREADOR;45678;GIOVANNA SPLAJT;45;PSDB;FEMININO;8;SUPERIOR COMPLETO;102;ARQUITETO
88048;UNIAO DA SERRA;13;VEREADOR;15500;BERENICE MARIA BASSORICI;15;MDB;FEMININO;6;ENSINO MEDIO COMPLETO;298;SERVIDOR PUBLICO MUNICIPAL
86843;ITAPUCA;13;VEREADOR;11211;LUIZ CASAGRANDE;11;PP;MASCULINO;4;ENSINO FUNDAMENTAL COMPLETO;923;APOSENTADO (EXCETO SERVIDOR PUBLICO)
86649;COXILHA;11;PREFEITO;22;JOSE LUIZ DEZORDI VICENZI;22;PL;MASCULINO;8;SUPERIOR COMPLETO;297;SERVIDOR PUBLICO ESTADUAL
88994;SAPIRANGA;13;VEREADOR;28123;RENATO PACER BRUM;28;PRTB;MASCULINO;4;ENSINO FUNDAMENTAL COMPLETO;715;TRABALHADOR DE FABRICACAO DE CALCADOS E ARTEFATOS DE COURO
84743;TRES ARROIOS;11;PREFEITO;15;CARLOS FLORENCIO BURILLE;15;MDB;MASCULINO;3;ENSINO FUNDAMENTAL INCOMPLETO;257;EMPRESARIO
86347;BARAO DO TRIUNFO;13;VEREADOR;12012;RITA DE CASSIA FALLAVENA SALATTI;12;PDT;FEMININO;6;ENSINO MEDIO COMPLETO;601;AGRICULTOR
89150;CAPAO DA CANOA;13;VEREADOR;11500;LETICIA GOMES DA SILVA;11;PP;FEMININO;8;SUPERIOR COMPLETO;230;PEDAGOGO
85901;ITACURUBI;13;VEREADOR;11777;ORIMAR RIGON CHAVES;11;PP;MASCULINO;8;SUPERIOR COMPLETO;103;AGRONOMO
89109;CANUDOS DO VALE;13;VEREADOR;12222;CLAUDENIR ANDRE BERGMANN;12;PDT;MASCULINO;3;ENSINO FUNDAMENTAL INCOMPLETO;601;AGRICULTOR
88706;SETE DE SETEMBRO;13;VEREADOR;13113;ELIANE GABRIELCZK;13;PT;FEMININO;6;ENSINO MEDIO COMPLETO;243;TECNICO DE ENFERMAGEM E ASSEMELHADOS (EXCETO ENFERMEIRO)
87866;SAO VALERIO DO SUL;12;VICE-PREFEITO;13;LUIZ CARLOS DE LIMA;12;PDT;MASCULINO;3;ENSINO FUNDAMENTAL INCOMPLETO;601;AGRICULTOR
85278;ARVOREZINHA;13;VEREADOR;11345;RENATA MORETTO;11;PP;FEMININO;6;ENSINO MEDIO COMPLETO;228;PADEIRO, CONFEITEIRO E ASSEMELHADOS
88498;SANTA VITORIA DO PALMAR;13;VEREADOR;40040;NEI JOSE PIRES;40;PSB;MASCULINO;8;SUPERIOR COMPLETO;169;COMERCIANTE
87041;MATO LEITAO;13;VEREADOR;12000;JULIO CESAR HEINEN;12;PDT;MASCULINO;6;ENSINO MEDIO COMPLETO;298;SERVIDOR PUBLICO MUNICIPAL
88501;TURUCU;11;PREFEITO;45;PEDRO ANTONIO TUCHTENHAGEN;45;PSDB;MASCULINO;3;ENSINO FUNDAMENTAL INCOMPLETO;298;SERVIDOR PUBLICO MUNICIPAL
89150;CAPAO DA CANOA;13;VEREADOR;40123;LAURINDO BORBA CARDOSO;40;PSB;MASCULINO;3;ENSINO FUNDAMENTAL INCOMPLETO;999;OUTROS
89087;BOZANO;13;VEREADOR;11333;LUCIDIA GUTH TREVIZAN;11;PP;FEMININO;6;ENSINO MEDIO COMPLETO;298;SERVIDOR PUBLICO MUNICIPAL
85898;CANOAS;13;VEREADOR;40000;CARLOS LUCAS ALVES;40;PSB;MASCULINO;3;ENSINO FUNDAMENTAL INCOMPLETO;531;MOTORISTA DE VEICULOS DE TRANSPORTE COLETIVO DE PASSAGEIROS
85898;CANOAS;13;VEREADOR;15500;GLADEMIR ZANETTI;15;MDB;MASCULINO;6;ENSINO MEDIO COMPLETO;999;OUTROS
87246;NOVA SANTA RITA;13;VEREADOR;70777;SUELLEN CEZAR OLIVEIRA RODRIGUES;70;AVANTE;FEMININO;6;ENSINO MEDIO COMPLETO;113;ENFERMEIRO
87700;SAO JOAO DO POLESINE;13;VEREADOR;15678;GILMAR BRANCO;15;MDB;MASCULINO;4;ENSINO FUNDAMENTAL COMPLETO;601;AGRICULTOR
87106;MORMACO;13;VEREADOR;19007;LUCAS RODRIGUES FABRIS;19;PODE;MASCULINO;7;SUPERIOR INCOMPLETO;601;AGRICULTOR
87572;NONOAI;13;VEREADOR;10000;DION LENO GARCIA VIEIRA;10;REPUBLICANOS;MASCULINO;5;ENSINO MEDIO INCOMPLETO;601;AGRICULTOR
86258;DOIS IRMAOS;13;VEREADOR;55546;DILCEU BUENO DE OLIVEIRA;55;PSD;MASCULINO;4;ENSINO FUNDAMENTAL COMPLETO;206;INDUSTRIAL
87335;LIBERATO SALZANO;13;VEREADOR;13444;WANERLEY SCORTEGANHA;13;PT;MASCULINO;3;ENSINO FUNDAMENTAL INCOMPLETO;601;AGRICULTOR
89443;SANTA MARGARIDA DO SUL;13;VEREADOR;12555;JOCEMAR SANTOS DE SOUZA;12;PDT;MASCULINO;8;SUPERIOR COMPLETO;298;SERVIDOR PUBLICO MUNICIPAL
85367;TRES CACHOEIRAS;11;PREFEITO;11;FLAVIO RAUPP LIPERT;11;PP;MASCULINO;8;SUPERIOR COMPLETO;131;ADVOGADO
89630;VIAMAO;13;VEREADOR;11235;JORGE ROBERTO LOPES SENFF JUNIOR;11;PP;MASCULINO;6;ENSINO MEDIO COMPLETO;194;FRENTISTA
85995;CAXIAS DO SUL;13;VEREADOR;10380;DANIEL SOUZA DOS SANTOS;10;REPUBLICANOS;MASCULINO;7;SUPERIOR INCOMPLETO;999;OUTROS
89532;VACARIA;13;VEREADOR;25000;UMBERTO ANTONIO SUSSELA FILHO;25;DEM;MASCULINO;8;SUPERIOR COMPLETO;923;APOSENTADO (EXCETO SERVIDOR PUBLICO)
89338;TORRES;13;VEREADOR;51711;ALEXANDRE FAGUNDES E SILVA;51;PATRIOTA;MASCULINO;6;ENSINO MEDIO COMPLETO;531;MOTORISTA DE VEICULOS DE TRANSPORTE COLETIVO DE PASSAGEIROS
87130;ITAQUI;13;VEREADOR;11333;ELAINE BELMONTE DOS SANTOS;11;PP;FEMININO;3;ENSINO FUNDAMENTAL INCOMPLETO;581;DONA DE CASA
86657;FORMIGUEIRO;12;VICE-PREFEITO;15;GILSON MURILO BELMIRO SEVERO;15;MDB;MASCULINO;3;ENSINO FUNDAMENTAL INCOMPLETO;257;EMPRESARIO
86355;ENCRUZILHADA DO SUL;13;VEREADOR;11456;MARCIO COELHO GONCALVES MEIRELLES;11;PP;MASCULINO;8;SUPERIOR COMPLETO;131;ADVOGADO
89354;TRAMANDAI;13;VEREADOR;15200;MANOEL LUP HILDEBRAND CALDERON;15;MDB;MASCULINO;4;ENSINO FUNDAMENTAL COMPLETO;257;EMPRESARIO
89273;TAQUARA;13;VEREADOR;55715;JOSE LUIS TORRES DE ANDRADE;55;PSD;MASCULINO;3;ENSINO FUNDAMENTAL INCOMPLETO;298;SERVIDOR PUBLICO MUNICIPAL
87190;JACUTINGA;13;VEREADOR;14123;CLAUDETE LAZAROTTO HAIDUKI;14;PTB;FEMININO;8;SUPERIOR COMPLETO;601;AGRICULTOR
89338;TORRES;13;VEREADOR;15015;ANTONIO CARLOS DE BIAZZI AVILA;15;MDB;MASCULINO;7;SUPERIOR INCOMPLETO;999;OUTROS
86932;CHARQUEADAS;13;VEREADOR;14123;ROSELAINE LEITES DE MEDEIROS PEREIRA;14;PTB;FEMININO;8;SUPERIOR COMPLETO;999;OUTROS
88153;RIO GRANDE;13;VEREADOR;15111;LUCIANE COMPIANI BRANCO;15;MDB;FEMININO;7;SUPERIOR INCOMPLETO;999;OUTROS
86495;ESTANCIA VELHA;13;VEREADOR;25678;IVO MEGGIOLARO;25;DEM;MASCULINO;4;ENSINO FUNDAMENTAL COMPLETO;411;VENDEDOR DE COMERCIO VAREJISTA E ATACADISTA
88501;TURUCU;13;VEREADOR;15615;MARILAINE ZANOL;15;MDB;FEMININO;8;SUPERIOR COMPLETO;298;SERVIDOR PUBLICO MUNICIPAL
88013;PORTO ALEGRE;13;VEREADOR;15242;LEONARDO ROSA;15;MDB;MASCULINO;7;SUPERIOR INCOMPLETO;531;MOTORISTA DE VEICULOS DE TRANSPORTE COLETIVO DE PASSAGEIROS
87416;MARIANO MORO;13;VEREADOR;12345;VALENTIM PUNHI;12;PDT;MASCULINO;3;ENSINO FUNDAMENTAL INCOMPLETO;923;APOSENTADO (EXCETO SERVIDOR PUBLICO)
86878;GUAPORE;13;VEREADOR;14777;JORGE LUIS FLORES DA SILVA;14;PTB;MASCULINO;8;SUPERIOR COMPLETO;999;OUTROS
86835;GRAVATAI;13;VEREADOR;40543;KEITY NAYARA STEIJER;40;PSB;FEMININO;6;ENSINO MEDIO COMPLETO;141;BACTERIOLOGISTA E ASSEMELHADOS
85693;CAMAQUA;13;VEREADOR;25777;RAQUEL GONCALVES BROCHADO;25;DEM;FEMININO;4;ENSINO FUNDAMENTAL COMPLETO;598;EMPREGADO DOMESTICO
86835;GRAVATAI;13;VEREADOR;50500;RAFAEL LINCK MOEHLECKE;50;PSOL;MASCULINO;8;SUPERIOR COMPLETO;266;PROFESSOR DE ENSINO MEDIO
86312;DONA FRANCISCA;12;VICE-PREFEITO;55;CATIANE FERREIRA;55;PSD;FEMININO;8;SUPERIOR COMPLETO;999;OUTROS
85871;CANGUCU;13;VEREADOR;13777;ELOISA ARLETE PARAIBA FRAGA;13;PT;FEMININO;8;SUPERIOR COMPLETO;297;SERVIDOR PUBLICO ESTADUAL
88811;SAO LUIZ GONZAGA;13;VEREADOR;13444;SIDINEI AMARILHO MEDINA;13;PT;MASCULINO;6;ENSINO MEDIO COMPLETO;601;AGRICULTOR
86010;CERRO LARGO;13;VEREADOR;17176;BENO SILVESTRE SEIBERT;17;PSL;MASCULINO;8;SUPERIOR COMPLETO;923;APOSENTADO (EXCETO SERVIDOR PUBLICO)
88471;SANTA ROSA;13;VEREADOR;65420;EVERALDO CANTER DE GODOY JUNIOR;65;PC do B;MASCULINO;5;ENSINO MEDIO INCOMPLETO;999;OUTROS
87718;NOVO HAMBURGO;13;VEREADOR;12077;ALECINDA DOS SANTOS SOSSMEIER;12;PDT;FEMININO;3;ENSINO FUNDAMENTAL INCOMPLETO;301;DIRETOR DE EMPRESAS
86290;DOM PEDRITO;13;VEREADOR;11211;ELOISA HELENA DELPINO CORDEIRO;11;PP;FEMININO;6;ENSINO MEDIO COMPLETO;581;DONA DE CASA
85596;CACHOEIRA DO SUL;13;VEREADOR;15510;ARMINDO DE OLIVEIRA;15;MDB;MASCULINO;6;ENSINO MEDIO COMPLETO;190;FOTOGRAFO E ASSEMELHADOS
85111;ALVORADA;13;VEREADOR;14121;MARENILDA SILVA DE BORTOLLI;14;PTB;FEMININO;8;SUPERIOR COMPLETO;257;EMPRESARIO
89494;TUPARENDI;13;VEREADOR;13444;LUIS PAULO DE CASTILHOS;13;PT;MASCULINO;3;ENSINO FUNDAMENTAL INCOMPLETO;999;OUTROS
85901;ITACURUBI;13;VEREADOR;11611;FLAVIO AUGUSTO PORTELA LOURENCO;11;PP;MASCULINO;6;ENSINO MEDIO COMPLETO;601;AGRICULTOR
88498;SANTA VITORIA DO PALMAR;13;VEREADOR;13123;CARLOS OLMIRO COLLASSO MOREIRA;13;PT;MASCULINO;6;ENSINO MEDIO COMPLETO;257;EMPRESARIO
